FONT                                                                   ;ISBOLD;ISITALIC;ONLINE;;ONPAGE;ORDER;PUBLICATION       ;SIZE;TEXT
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;45.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;46.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Alternative Namen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;47.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Kamaluqs Tatze (Meridiana), Scharlachkatze (Horasreich)Samthauch wird aus den konzentrierten Pollen der Orchideenart Schleichender Tod gewonnen. Wenn die Dosierung zu hoch ist, ist Samthauch ein gefährliches Atemgift. In kleineren Dosen kann der Blütenstaub geschnupft werden und stellt eine rauschhafte Droge dar, die ekstatische Träume auslöst und in einem Delirium endet.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;48.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;49.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;5
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;50.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;51.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Atem- und Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;52.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;53.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;54.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;55.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Samthauch wird inhaliert.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;56.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;57.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;58.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;59.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;/ 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;60.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;61.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;62.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;nach Ende der Wirkungsdauer schwerer Kater (2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;63.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;64.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;für 3W6 Stunden) Überdosierung: 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;65.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;66.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, Verlust von 1W3+1 LeP
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;67.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;68.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;5 Minuten
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;69.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;70.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1W6 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;71.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;72.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;illegal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;73.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;74.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;40 Silbertaler / 60 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;75.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;76.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1-2 auf 1W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung pro 3 Tage
PDType0Font/PDCIDFontType2, PostScript name: TYWQNC+GentiumBasic-Bold  ;true  ;false   ;77.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schleieröffner
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;78.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;79.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;80.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Alternative Namen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;81.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;NivesenhutAls Schleieröffner bezeichnen Gelehrte das Rauschmittel, das aus dem Dämonenklauen-Pilz gewonnen wird.
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;82.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Das Mittel wird häufig von Nivesenschamanen ange
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;83.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;-wandt, um damit den Kontakt mit den Ahnen zu suchen.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;84.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;85.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;3
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;86.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;87.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;88.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;89.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;90.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;91.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Der Pilz wird gegessen.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;92.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;93.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Status
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;94.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Bewusstlos
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;95.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, der Anwender erinnert sich an die Erlebnisse in der Geisterwelt nach dem Erwachen / Status
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;96.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Bewusstlos
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;97.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;98.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;99.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;nach dem Erwachen, der Anwender erinnert sich nicht mehr an seine Reise in die Geisterwelt
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;100.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;101.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Proben auf Zauber und Liturgien, die den Anwender in Geister- oder Traumwelten führen, sind um +1 erleichtert.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;102.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;103.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;2W3–1 SP
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;104.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;105.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;2 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;106.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;107.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;4 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;108.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;109.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;110.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;111.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;30 Silbertaler / 40 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;112.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;113.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1 auf 1W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung alle 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;114.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schwarzer Pfeffer
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;115.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;116.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Alternativer Name
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;117.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;ZithabarSchwarzer Pfeffer ist der Name für getrocknete Zithabar.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;118.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;119.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;3
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;120.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;121.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Atemgift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;122.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;123.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;124.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;125.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schwarzer Pfeffer wird in einer Pfeife oder Wasserpfeife geraucht
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;126.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;127.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;128.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung,
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;129.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;im Zusammenspiel mit Ka-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;130.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;basflötenmusik halluzinogene Wirkung / keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;131.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;132.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;bei 1 auf 1W6 pro Anwendung Kopfschmerzen nach der Wirkungsdauer(1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;133.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;134.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;)
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;135.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;136.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;137.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;138.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;5 Minuten
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;139.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;140.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stunde
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;141.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;142.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;143.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;144.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;2 Silbertaler / 12 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;145.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Besonderheiten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;146.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Gewissermaßen als
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;147.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Zutat wird eine Kabasflöte (15 Sil
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;148.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;-bertaler, überall in Aranien und den Tulamidenlanden erhältlich) benötigt, da sich die berühmte halluzinogene Wirkung nur im Zusammenspiel mit deren Musik entfaltet.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;149.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;150.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1 auf 1W20 (Probe bei jeder 10. Anwendung fällig)<br> 1 Anwendung alle 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;151.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schwarzer Weihrauch
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;152.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;153.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Alternative Namen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;154.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Bishdariels Pfad, TraummohnDer vor allem bei den Seelenheilkundigen der Marbiden und Noioniten angewandte Schwarze Weihrauch wird aus Schwarzem Mohn gewonnen. Neben seiner beruhigenden und heilkräftigen Wirkung verursacht er auch Schläfrigkeit und eine leichte Entrückung bei Geweihten.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;155.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;156.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;4
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;157.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;158.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Atemgift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;159.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;160.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;161.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;162.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Der Rauch wird eingeatmet.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;163.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;164.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Status
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;165.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Bewusstlos
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;166.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, 1 Stufe
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;167.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Entrückung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;168.0 ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;nach dem Erwachen, während der nächsten Regenerationsphase
